design,condition,ai_level,confidence,human_label,n,P_true_airplane,P_true_bear,P_true_bicycle,P_true_bird,P_true_boat,P_true_bottle,P_true_car,P_true_cat,P_true_chair,P_true_clock,P_true_dog,P_true_elephant,P_true_keyboard,P_true_knife,P_true_oven,P_true_truck
sequential,assisted,below human,high,clock,101,0.009967809967809969,0.0010656010656010656,0.0014208014208014208,0.003196803196803197,0.0017760017760017762,0.011033411033411034,0.0003552003552003552,0.01138861138861139,0.011033411033411034,0.8914640914640914,0.002131202131202131,0.009612609612609613,0.004262404262404262,0.010678210678210679,0.019580419580419582,0.011033411033411034
sequential,assisted,below human,high,dog,167,0.017940906233376856,0.09439528023598819,0.01948836984380289,0.02912777858374841,0.018714638038589873,0.02912777858374841,0.017940906233376856,0.07959765946128923,0.04629495301191224,0.017682995631639182,0.48641939487725067,0.0457791318084369,0.011960604155584571,0.01948836984380289,0.02964359978722375,0.03639763367022906
sequential,assisted,below human,high,elephant,108,0.00032666394446712944,0.003266639444671294,0.0019599836668027764,0.009044507962433647,0.009044507962433647,0.03454471212739894,0.0009799918334013882,0.009697835851367905,0.003266639444671294,0.0006533278889342589,0.0277868517762352,0.8932217231523071,0.0019599836668027764,0.0013066557778685177,0.001633319722335647,0.0013066557778685177
sequential,assisted,below human,high,keyboard,85,0.0004966013842763586,0.0009932027685527172,0.011887395636115334,0.0019864055371054345,0.0009932027685527172,0.002483006921381793,0.002483006921381793,0.0014898041528290762,0.0019864055371054345,0.011887395636115334,0.0004966013842763586,0.0014898041528290762,0.9063285638908719,0.015860206710326206,0.0381451938297278,0.0009932027685527172
sequential,assisted,below human,high,knife,87,0.01126733123356171,0.0020781244926453874,0.02201513134396207,0.010747800110400363,0.0010390622463226937,0.0031171867389680813,0.0010390622463226937,0.0020781244926453874,0.002597655615806734,0.01126733123356171,0.010747800110400363,0.0010390622463226937,0.03172386920803974,0.8861252719420724,0.0020781244926453874,0.0010390622463226937
sequential,assisted,below human,high,oven,83,0.011239152084222508,0.0011381419832124059,0.0011381419832124059,0.021909233176838808,0.0022762839664248117,0.021909233176838808,0.0022762839664248117,0.0028453549580310144,0.0022762839664248117,0.08265756153080096,0.0017072129748186085,0.0022762839664248117,0.014653578033859724,0.014653578033859724,0.8046663821311709,0.012377294067434912
sequential,assisted,below human,high,truck,108,0.045898048586220624,0.0007964954201513341,0.017722023098367186,0.001991238550378335,0.024591796097172443,0.0015929908403026682,0.025786539227399444,0.009657506969334926,0.01812027080844285,0.009657506969334926,0.0015929908403026682,0.0011947431302270011,0.0011947431302270011,0.001991238550378335,0.03464755077658303,0.8035643170051772
sequential,assisted,at human,low,airplane,34,0.4106666666666666,0.032,0.06133333333333333,0.032,0.10933333333333334,0.018666666666666668,0.016,0.06266666666666666,0.036000000000000004,0.014666666666666666,0.03333333333333333,0.017333333333333333,0.06666666666666667,0.018666666666666668,0.042666666666666665,0.027999999999999997
sequential,assisted,at human,low,bear,55,0.03296373988612526,0.2994135022903378,0.06181771479943491,0.07277708806027655,0.036388544030138276,0.07483197054668436,0.012329294918446851,0.00479472580161822,0.06074746350443084,0.00958945160323644,0.13390984203090886,0.0923412817329509,0.036388544030138276,0.019564193672674344,0.02298899781668736,0.029153645275910786
sequential,assisted,at human,low,bicycle,24,0.023952095808383235,0.004790419161676647,0.4043413173652695,0.011976047904191617,0.033532934131736525,0.03458083832335329,0.07634730538922156,0.06437125748502995,0.02155688622754491,0.029790419161676646,0.04655688622754491,0.1287425149700599,0.02634730538922156,0.06437125748502995,0.00718562874251497,0.02155688622754491
sequential,assisted,at human,low,bird,139,0.05067334794863764,0.07798308800501096,0.14744754149702474,0.2027560288130285,0.06257438145944252,0.07547760726589414,0.04171625430629502,0.0695270905104917,0.002505480739116818,0.07397431882242406,0.04378327591606639,0.01791418728468525,0.04522392734105856,0.056623864704040086,0.009959285937989351,0.021860319448794237
sequential,assisted,at human,low,boat,152,0.07370863599677159,0.03686440677966102,0.04023405972558515,0.04828490718321227,0.2836763518966909,0.08898305084745763,0.041202582728006455,0.020439870863599677,0.04747780468119451,0.06404358353510896,0.04763922518159806,0.026230831315577078,0.010956416464891042,0.052461662631154156,0.07080306698950767,0.04699354317998386
sequential,assisted,at human,low,bottle,56,0.011517615176151762,0.024051490514905148,0.0220189701897019,0.04065040650406504,0.05047425474254743,0.4285230352303523,0.03726287262872629,0.03590785907859079,0.024051490514905148,0.03726287262872629,0.06707317073170732,0.020663956639566397,0.0440379403794038,0.028116531165311653,0.08638211382113821,0.04200542005420054
sequential,assisted,at human,low,car,30,0.06441762396393777,0.04151519557946779,0.015122873345935728,0.010469681547186274,0.020939363094372547,0.06558092191362513,0.4611022248073288,0.012796277446561002,0.025592554893122003,0.013959575396248364,0.012796277446561002,0.01628617129562309,0.042678493529155155,0.05627453831612622,0.019776065144685183,0.12069216228006398
sequential,assisted,at human,low,cat,34,0.03274336283185841,0.06265486725663717,0.03982300884955752,0.036991150442477874,0.007079646017699115,0.02123893805309735,0.03274336283185841,0.4392920353982301,0.0384070796460177,0.007079646017699115,0.18530973451327434,0.04123893805309734,0.007079646017699115,0.01415929203539823,0.005663716814159292,0.02849557522123894
sequential,assisted,at human,low,chair,59,0.005939675174013921,0.036566125290023205,0.036566125290023205,0.022737819025522042,0.008414539829853055,0.06867749419953596,0.020757927300850736,0.05484918793503479,0.46035576179427684,0.03904098994586234,0.05781902552204176,0.02026295436968291,0.06471771075019335,0.04498066511987626,0.05039443155452437,0.007919566898685228
sequential,assisted,at human,low,clock,54,0.05318805488297014,0.011622276029055691,0.031719128329297824,0.06876513317191282,0.00903954802259887,0.10056497175141244,0.019451170298627925,0.042776432606941084,0.05706214689265537,0.2608555286521388,0.04213075060532688,0.05512510088781275,0.07522195318805489,0.06158192090395479,0.07070217917675545,0.04019370460048426
sequential,assisted,at human,low,dog,336,0.03533779188392654,0.09578326909997732,0.05465030605304919,0.04738154613466334,0.019085808206755837,0.030562797551575607,0.03703808660167762,0.10305911357968714,0.11328922013148945,0.03829205395601904,0.14327816821582406,0.10953440262978917,0.03317700068011789,0.055564214463840404,0.027155123554749493,0.05681109725685785
sequential,assisted,at human,low,elephant,30,0.006956521739130435,0.0391304347826087,0.07130434782608697,0.010434782608695651,0.010434782608695651,0.06434782608695652,0.015652173913043476,0.020869565217391303,0.02956521739130435,0.03739130434782609,0.14347826086956522,0.3008695652173913,0.05391304347826087,0.1008695652173913,0.010434782608695651,0.08434782608695653
sequential,assisted,at human,low,keyboard,128,0.03977272727272727,0.0608003108003108,0.03243978243978244,0.033216783216783216,0.04768842268842269,0.04074397824397824,0.03263403263403263,0.026272338772338772,0.05405011655011655,0.026855089355089356,0.01893939393939394,0.03918997668997669,0.2966200466200466,0.10193278943278944,0.10848873348873349,0.040355477855477856
sequential,assisted,at human,low,knife,44,0.006926406926406927,0.0259018759018759,0.00808080808080808,0.017316017316017316,0.029365079365079365,0.05295815295815296,0.013852813852813855,0.07193362193362193,0.048340548340548344,0.01847041847041847,0.027056277056277056,0.029365079365079365,0.04718614718614719,0.532972582972583,0.0518037518037518,0.01847041847041847
sequential,assisted,at human,low,oven,56,0.0020110608345902466,0.012066365007541479,0.008044243338360986,0.004022121669180493,0.021933132227249876,0.023944193061840122,0.03179989944695827,0.05272750125691302,0.038838612368024134,0.14108848667672197,0.03381096028154852,0.004022121669180493,0.06259426847662142,0.049899446958270484,0.4574534942182001,0.05574409250879839
sequential,assisted,at human,low,truck,81,0.05174338433252347,0.017663668001838596,0.024821065073215576,0.017663668001838596,0.007354389651323133,0.08877798936240068,0.1796572329108937,0.008405016744369297,0.021866176374023244,0.044585987261146494,0.004202508372184648,0.01451178672270011,0.06100203558999277,0.006303762558276972,0.14347626239411648,0.3079650666491562
sequential,assisted,at human,medium,airplane,40,0.7754559270516718,0.00303951367781155,0.0060790273556231,0.0121580547112462,0.10182370820668693,0.00303951367781155,0.031534954407294834,0.00911854103343465,0.004559270516717325,0.007598784194528876,0.010638297872340425,0.001519756838905775,0.010638297872340425,0.0060790273556231,0.0060790273556231,0.010638297872340425
sequential,assisted,at human,medium,bear,54,0.037164339419978515,0.5167561761546724,0.05316863587540279,0.05918367346938775,0.004296455424274973,0.021160042964554242,0.010311493018259935,0.05402792696025779,0.01117078410311493,0.0051557465091299675,0.09720730397422127,0.028034371643394198,0.02201933404940924,0.02287862513426423,0.0025778732545649837,0.05488721804511278
sequential,assisted,at human,medium,bicycle,33,0.003455350394125904,0.010366051182377713,0.7680596047942986,0.006910700788251808,0.056365403304178816,0.03250188964474679,0.006910700788251808,0.003455350394125904,0.013821401576503616,0.010366051182377713,0.0051830255911888565,0.02731886405355793,0.012093726379440664,0.00863837598531476,0.012093726379440664,0.022459777561818377
sequential,assisted,at human,medium,bird,93,0.048226463229161555,0.04611686209095816,0.059755678751901097,0.42736594220674085,0.028307903645194525,0.05818574302114507,0.01231418338811755,0.022273463180101063,0.003139871461512044,0.049011431094539565,0.0513663346906736,0.042192022764068096,0.0773193347397341,0.03905215130255605,0.022273463180101063,0.01309915125349556
sequential,assisted,at human,medium,boat,64,0.052831010452961666,0.01877177700348432,0.00975609756097561,0.008362369337979094,0.5169425087108014,0.11114982578397212,0.0833623693379791,0.006968641114982578,0.006968641114982578,0.05487804878048781,0.017378048780487803,0.006968641114982578,0.019468641114982577,0.03405923344947735,0.005574912891986063,0.04655923344947736
sequential,assisted,at human,medium,bottle,54,0.026834733893557422,0.004481792717086834,0.01165266106442577,0.012549019607843137,0.007170868347338936,0.6931652661064426,0.02235294117647059,0.005378151260504202,0.058991596638655455,0.023249299719887956,0.015238095238095238,0.020560224089635853,0.004481792717086834,0.026834733893557422,0.03131652661064426,0.035742296918767506
sequential,assisted,at human,medium,car,53,0.02598554949930283,0.03980225630624921,0.008788608611146323,0.006760468162420247,0.03845016267376516,0.02463345586681878,0.44509232264334303,0.02192926860185068,0.04047830312249123,0.02192926860185068,0.04183039675497528,0.006084421346178223,0.055647103561921665,0.01419698314108252,0.03845016267376516,0.16994126843283897
sequential,assisted,at human,medium,cat,43,0.004675628287551139,0.019871420222092342,0.027469316189362943,0.049094097019286964,0.0035067212156633548,0.0070134424313267095,0.004675628287551139,0.6241963763880772,0.010520163646990065,0.009351256575102279,0.11630625365283459,0.04558737580362361,0.005844535359438925,0.04441846873173583,0.019286966686148453,0.008182349503214495
sequential,assisted,at human,medium,chair,45,0.00426496068239371,0.028122084499533517,0.0053312008529921365,0.00852992136478742,0.010662401705984273,0.03345328535252566,0.025989604158336666,0.014927362388377982,0.6978541916566707,0.03025456484073038,0.05984272957483673,0.009596161535385846,0.02385712381713981,0.029188324670131948,0.009596161535385846,0.00852992136478742
sequential,assisted,at human,medium,clock,50,0.02431289640591966,0.00916138125440451,0.05320648343904158,0.008456659619450317,0.0063424947145877385,0.02783650458069063,0.01127554615926709,0.010570824524312896,0.014799154334038054,0.5591966173361522,0.007751937984496124,0.05532064834390416,0.02854122621564482,0.041578576462297394,0.11451726568005638,0.027131782945736434
sequential,assisted,at human,medium,dog,195,0.04126300240044316,0.06732319812888533,0.05034775650889395,0.046790176647996555,0.012433064565765988,0.04185388071643996,0.037705422539545765,0.09003508340001232,0.07898073490490552,0.03276912660798917,0.2651566443035637,0.0997107158244599,0.04205084015510556,0.03632670646888656,0.011842186249769189,0.04541146057733735
sequential,assisted,at human,medium,elephant,39,0.005265322912381736,0.05742492801316331,0.05610859728506787,0.030028794734677088,0.005265322912381736,0.04426162073220897,0.005265322912381736,0.04821061291649527,0.03661044837515426,0.003948992184286302,0.030028794734677088,0.627807486631016,0.009214315096668037,0.024763471822295352,0.005265322912381736,0.010530645824763473
sequential,assisted,at human,medium,keyboard,65,0.01517766272843931,0.04057701668215408,0.007079959290234081,0.004247975574140449,0.017301650515509536,0.004955971503163857,0.021549626089649984,0.03318730917297226,0.0427010044692243,0.007079959290234081,0.004955971503163857,0.0021239877870702245,0.5234302402761184,0.12385503783353245,0.14611265985220584,0.005663967432187265
sequential,assisted,at human,medium,knife,43,0.008912230444815789,0.008912230444815789,0.04281053552956155,0.04917641441871569,0.030954086098511975,0.011458582000477441,0.006365878889154133,0.032227261876342804,0.02586138298718867,0.06357921540542691,0.011458582000477441,0.0076390546669849605,0.0584865122941036,0.6035648921779264,0.034773613432004455,0.0038195273334924802
sequential,assisted,at human,medium,oven,60,0.004713275726630007,0.003927729772191673,0.004713275726630007,0.017871170463472114,0.019442262372348782,0.007855459544383346,0.041044776119402986,0.017871170463472114,0.01021209740769835,0.09230164964650432,0.003927729772191673,0.007069913589945012,0.02415553809897879,0.019442262372348782,0.7183817753338569,0.007069913589945012
sequential,assisted,at human,medium,truck,80,0.031492248062015504,0.0029069767441860465,0.0048449612403100775,0.0029069767441860465,0.0048449612403100775,0.02664728682170543,0.11191860465116278,0.0029069767441860465,0.024709302325581394,0.014292635658914728,0.015261627906976744,0.015261627906976744,0.06540697674418604,0.0029069767441860465,0.10440891472868218,0.5692829457364341
sequential,assisted,at human,high,airplane,152,0.9686748436748436,0.0007215007215007215,0.000962000962000962,0.000481000481000481,0.009078884078884079,0.000481000481000481,0.0007215007215007215,0.0007215007215007215,0.0007215007215007215,0.0002405002405002405,0.0012025012025012026,0.0002405002405002405,0.0012025012025012026,0.000962000962000962,0.006673881673881673,0.006914381914381914
sequential,assisted,at human,high,bear,117,0.009172415575020024,0.8411751027052167,0.01834483115004005,0.025036818851251842,0.0008268092912694106,0.009999224866289435,0.001240213936904116,0.009172415575020024,0.002067023228173527,0.008345606283750613,0.028344056016329482,0.019171640441309458,0.0016536185825388211,0.0004134046456347053,0.0008268092912694106,0.02421000955998243
sequential,assisted,at human,high,bicycle,129,0.0006452913893930228,0.0009679370840895341,0.9697519661222019,0.0009679370840895341,0.008187134502923977,0.0006452913893930228,0.001613228473482557,0.0012905827787860456,0.0019358741681790683,0.0009679370840895341,0.0012905827787860456,0.0012905827787860456,0.007864488808227465,0.0006452913893930228,0.0012905827787860456,0.0006452913893930228
sequential,assisted,at human,high,bird,187,0.015910763829907706,0.031142064435762416,0.036068172810146654,0.7082837891399127,0.03136855217711341,0.020157408980238944,0.005605571598437235,0.03538870958609365,0.0006794632240529981,0.01500481286450371,0.011664118679576467,0.0020383896721589945,0.02553649283732518,0.04031481796047789,0.01053167997282147,0.01030519223147047
sequential,assisted,at human,high,boat,167,0.03433630767102441,0.007899287542367019,0.006571211177976067,0.0017707684858546033,0.7725807567268451,0.029093172857439304,0.02473542228678149,0.006571211177976067,0.012699730234488484,0.05117244241543889,0.006571211177976067,0.0008853842429273017,0.007013903299439718,0.012257038113024832,0.007899287542367019,0.0179428650480736
sequential,assisted,at human,high,bottle,126,0.0020120724346076456,0.008718980549966466,0.01006036217303823,0.007712944332662643,0.008718980549966466,0.8494299128101945,0.0010060362173038228,0.0026827632461435278,0.0033534540576794095,0.002347417840375587,0.02414486921529175,0.008048289738430582,0.0020120724346076456,0.015761234071093227,0.051978537894030855,0.0020120724346076456
sequential,assisted,at human,high,car,161,0.0015288876148158766,0.012063878835656527,0.0017199985666678612,0.00019111095185198458,0.007751937984496124,0.00210222047037183,0.8726962171975968,0.0013377766629638918,0.018286929205336772,0.0019111095185198456,0.006605272273384216,0.00717860512894017,0.00717860512894017,0.0017199985666678612,0.0013377766629638918,0.0563896752308262
sequential,assisted,at human,high,cat,117,0.008561867095484375,0.019209874396975093,0.0006953800686687817,0.002086140206006345,0.0010430701030031725,0.00034769003433439085,0.009604937198487547,0.8648354991525056,0.019209874396975093,0.009257247164153156,0.03563822851927506,0.01677604415663436,0.008909557129818765,0.0010430701030031725,0.0013907601373375634,0.0013907601373375634
sequential,assisted,at human,high,chair,106,0.0040284227605885976,0.009987131427292564,0.0026856151737257314,0.002238012644771443,0.0026856151737257314,0.0026856151737257314,0.018631455267722263,0.029513791752923405,0.8513679852291166,0.0017904101158171544,0.0017904101158171544,0.0017904101158171544,0.010434733956246854,0.0035808202316343087,0.029066189223969117,0.027723381637106248
sequential,assisted,at human,high,clock,150,0.001001408230323893,0.006775152558285089,0.01304960100140823,0.020325457674855267,0.007275856673447035,0.007776560788608982,0.006274448443123142,0.02609920200281646,0.0017524644030668126,0.8271162572367391,0.0075262087310280085,0.006775152558285089,0.015052417462056017,0.0075262087310280085,0.03789704271631983,0.007776560788608982
sequential,assisted,at human,high,dog,248,0.027587825154196836,0.057857334406006974,0.047599892732636095,0.042918119245552874,0.024336283185840708,0.027766604094037722,0.016224188790560475,0.05896352909627246,0.07754536515598462,0.02740904621435595,0.4318740502368821,0.06582417091266649,0.019654509698757486,0.036236256368999735,0.009184768034325556,0.029018056672923932
sequential,assisted,at human,high,elephant,139,0.00026133115557370356,0.015516537362188648,0.0015679869334422213,0.0007839934667211106,0.007235606369946917,0.001829318089015925,0.0007839934667211106,0.0013066557778685177,0.009064924458962842,0.0005226623111474071,0.02222948142098816,0.9145773785218457,0.008019599836668027,0.0010453246222948142,0.014209881584320131,0.0010453246222948142
sequential,assisted,at human,high,keyboard,154,0.00029503964595242483,0.01235478517425779,0.0011801585838096993,0.00706251152498617,0.0005900792919048497,0.001475198229762124,0.007357551170938594,0.0008851189378572746,0.00706251152498617,0.01882721740733911,0.00029503964595242483,0.0008851189378572746,0.8149363820763414,0.04471694633966439,0.07560390927530887,0.006472432233081321
sequential,assisted,at human,high,knife,106,0.0013158616152201326,0.009951203465102254,0.0021931026920335543,0.0008772410768134218,0.0008772410768134218,0.0026317232304402653,0.0008772410768134218,0.0017544821536268436,0.010389824003508965,0.0013158616152201326,0.0008772410768134218,0.0008772410768134218,0.0021931026920335543,0.961236909918307,0.0017544821536268436,0.0008772410768134218
sequential,assisted,at human,high,oven,92,0.0010432968179447052,0.0010432968179447052,0.0010432968179447052,0.020083463745435574,0.0020865936358894104,0.001564945226917058,0.011345852895148669,0.0026082420448617634,0.0020865936358894104,0.06651017214397496,0.010824204486176317,0.0020865936358894104,0.0319509650495566,0.022691705790297338,0.8116849243609807,0.011345852895148669
sequential,assisted,at human,high,truck,134,0.01794238683127572,0.0006584362139917695,0.001316872427983539,0.0016460905349794238,0.0069958847736625515,0.007983539094650206,0.0479835390946502,0.007983539094650206,0.03497942386831276,0.021316872427983538,0.007983539094650206,0.0009876543209876543,0.0009876543209876543,0.008312757201646091,0.04864197530864197,0.7842798353909465
sequential,assisted,above human,low,airplane,24,0.5133333333333333,0.015,0.05166666666666666,0.015,0.06166666666666667,0.04833333333333333,0.06999999999999999,0.028333333333333332,0.02,0.018333333333333333,0.016666666666666666,0.021666666666666667,0.05833333333333333,0.04833333333333333,0.003333333333333333,0.01
sequential,assisted,above human,low,bear,32,0.04875886524822695,0.5887158054711247,0.008105369807497468,0.0243161094224924,0.0121580547112462,0.04818895643363728,0.03907041540020264,0.0070921985815602835,0.02735562310030395,0.014184397163120567,0.05224164133738601,0.053254812563323206,0.03299138804457954,0.008105369807497468,0.013171225937183383,0.022289766970618033
sequential,assisted,above human,low,bicycle,23,0.02456625211116229,0.004913250422232458,0.5429141716566867,0.012283126055581146,0.06003377859665285,0.009826500844464917,0.0783049286043298,0.014739751266697373,0.047750652541071706,0.004913250422232458,0.022109626900046062,0.029479502533394746,0.05266390296330417,0.06602180254874866,0.0073698756333486866,0.022109626900046062
sequential,assisted,above human,low,bird,127,0.026953628895376468,0.08452712336207481,0.07590467784642542,0.31067961165048547,0.046846357525969176,0.08880439948401113,0.010251884038291805,0.06836852467920429,0.01670174485708466,0.02423789802430579,0.07542942494398805,0.012424468735148348,0.07699097019485368,0.054382510693190306,0.01079503021250594,0.01670174485708466
sequential,assisted,above human,low,boat,64,0.04228813559322034,0.03991525423728813,0.009491525423728813,0.06389830508474577,0.39572033898305087,0.03686440677966102,0.08652542372881356,0.0054237288135593215,0.024703389830508477,0.046991525423728815,0.012542372881355932,0.005084745762711865,0.03550847457627119,0.14766949152542372,0.023686440677966103,0.023686440677966103
sequential,assisted,above human,low,bottle,52,0.05631276901004304,0.040172166427546625,0.00860832137733142,0.028335724533715925,0.024031563845050216,0.35078909612625536,0.039454806312769014,0.00860832137733142,0.08428981348637016,0.039454806312769014,0.05631276901004304,0.036585365853658534,0.07604017216642756,0.059182209469153514,0.03263988522238164,0.059182209469153514
sequential,assisted,above human,low,car,45,0.03218378200559241,0.01491309830582817,0.0277975766215253,0.007895169691320796,0.11415099512034652,0.04945446570535666,0.42968364493667416,0.02604309446789846,0.01929930368989528,0.07610066341356433,0.0588299797138001,0.028674817698338725,0.015790339382641592,0.02604309446789846,0.01491309830582817,0.05822687647349087
sequential,assisted,above human,low,cat,39,0.029766693483507644,0.0751407884151247,0.07256637168141593,0.033628318584070796,0.024617860016090107,0.037489943684633945,0.011584875301689461,0.417538213998391,0.03491552695092518,0.07916331456154464,0.09573612228479485,0.05567176186645213,0.006436041834271922,0.012872083668543845,0.005148833467417538,0.0077232502011263075
sequential,assisted,above human,low,chair,47,0.007071041873826097,0.01178506978971016,0.027658085662726033,0.011195816300224653,0.02589032519426951,0.08175892166611423,0.00883880234228262,0.033550620557581116,0.4369314624535042,0.030604353110153575,0.02121312562147829,0.03999558059882886,0.013552830258166684,0.08529444260302729,0.05999337089824329,0.10466615106986336
sequential,assisted,above human,low,clock,50,0.010957027906180448,0.04262968669748331,0.033641499743194664,0.027478171545968155,0.039890429720938196,0.076356788221195,0.005478513953090224,0.015065913370998118,0.045368943674028425,0.23121040917651087,0.029532614278376994,0.013011470638589283,0.1100838897449067,0.08046567368601266,0.22650231124807396,0.012326656394453005
sequential,assisted,above human,low,dog,295,0.05285820817730593,0.08911804091058528,0.06828587694750263,0.06970515832604983,0.028032811861022685,0.0667463174860277,0.04192092116974445,0.09413764623810249,0.08320837776940286,0.04012476846469037,0.16216692994202597,0.08860485442342697,0.04076625157363825,0.027519625373864376,0.017873323123060517,0.02893088821354973
sequential,assisted,above human,low,elephant,27,0.0074418604651162795,0.11162790697674418,0.029767441860465118,0.011162790697674419,0.011162790697674419,0.045581395348837206,0.016744186046511626,0.09209302325581395,0.03162790697674419,0.016744186046511626,0.06046511627906977,0.34511627906976744,0.011162790697674419,0.17767441860465116,0.011162790697674419,0.02046511627906977
sequential,assisted,above human,low,keyboard,39,0.03140495867768595,0.0319135410044501,0.030387794024157658,0.014240305149396058,0.01576605212968849,0.07031150667514303,0.012714558169103623,0.014240305149396058,0.014240305149396058,0.03394787031150667,0.013223140495867768,0.011697393515575333,0.43115066751430386,0.06687857596948506,0.19313413858868403,0.014748887476160202
sequential,assisted,above human,low,knife,33,0.02888947786906971,0.05212474600229702,0.009894867037724181,0.04161144977471508,0.015549076773566569,0.044438554642636276,0.01696262920752717,0.047265659510557466,0.03878434490679389,0.0634331654739818,0.012721971905645375,0.015549076773566569,0.09859528226875167,0.448537856701122,0.043025002208675674,0.022616838943369556
sequential,assisted,above human,low,oven,35,0.0028391447076568186,0.01703486824594091,0.011356578830627274,0.02528613255256854,0.03096442196788218,0.014195723538284091,0.005678289415313637,0.0156152958921125,0.0940466684411321,0.06192884393576436,0.028125277260225356,0.02528613255256854,0.029544849614053764,0.0508384349214799,0.5477774820335374,0.03948185609085263
sequential,assisted,above human,low,truck,98,0.06157112526539278,0.006257682422617052,0.0035758185272097443,0.006257682422617052,0.05011733154542407,0.005363727790814616,0.14409431221365515,0.024695496703542295,0.036149290423511005,0.05548105933623868,0.012347748351771147,0.04743546765001676,0.02558945133534473,0.005363727790814616,0.13085260923008157,0.3848474689909487
sequential,assisted,above human,medium,airplane,37,0.7627458851866721,0.003211561621838619,0.006423123243677238,0.012846246487354477,0.03211561621838619,0.003211561621838619,0.07105580088317945,0.04737053392211963,0.004817342432757928,0.008028904054596548,0.011240465676435166,0.0016057808109193096,0.011240465676435166,0.006423123243677238,0.006423123243677238,0.011240465676435166
sequential,assisted,above human,medium,bear,63,0.007613971637955648,0.47054344722565905,0.03445322166174931,0.07775768535262205,0.01646521366707909,0.03140763300656705,0.021794993813648043,0.022556390977443608,0.022556390977443608,0.02988483867897592,0.11144950985057579,0.03749881031693157,0.032169030170362614,0.007613971637955648,0.027600647187589224,0.04863424383744171
sequential,assisted,above human,medium,bicycle,54,0.002418745275888133,0.007256235827664399,0.8376417233560091,0.004837490551776266,0.010884353741496598,0.02275132275132275,0.004837490551776266,0.002418745275888133,0.009674981103552532,0.007256235827664399,0.0036281179138321993,0.004837490551776266,0.037037037037037035,0.006046863189720332,0.008465608465608464,0.03000755857898715
sequential,assisted,above human,medium,bird,90,0.002421551811118959,0.07572394309353245,0.08031480173544547,0.45832912925032787,0.01967510846534154,0.07870043386136616,0.0032287357481586114,0.02290384421350015,0.012662698012309556,0.022096660276460497,0.024518212087579455,0.015084249823428514,0.11724346685500958,0.04959136313187368,0.004035919685198264,0.013469881949349208
sequential,assisted,above human,medium,boat,77,0.04544603049717133,0.016147765164287585,0.008392341987936008,0.017946124161702447,0.6059720505039151,0.05260200067438462,0.028698812333745456,0.005994529991382863,0.005994529991382863,0.004196170993968004,0.004196170993968004,0.027499906335468883,0.005994529991382863,0.0938143943651418,0.04780637668127833,0.029298265332883745
sequential,assisted,above human,medium,bottle,80,0.04040032679738562,0.013684640522875817,0.05016339869281045,0.019566993464052287,0.015645424836601307,0.4845996732026144,0.026715686274509803,0.024754901960784313,0.07426470588235294,0.006535947712418301,0.021527777777777774,0.056658496732026144,0.034517973856209146,0.04040032679738562,0.06450163398692811,0.026062091503267975
sequential,assisted,above human,medium,car,123,0.05606476917591292,0.05572917759087191,0.02594542441848271,0.03932713887199278,0.055057994420789895,0.012228118379931624,0.3504415126790696,0.039662730457033786,0.03448203536296327,0.03246848585271724,0.027958973928728738,0.024603058078318685,0.03481762694800428,0.05021289091176039,0.0406695052121568,0.1203305577112654
sequential,assisted,above human,medium,cat,72,0.014498432601880879,0.04741379310344828,0.01841692789968652,0.032915360501567396,0.01371473354231975,0.004702194357366771,0.003134796238244514,0.5775862068965517,0.007053291536050157,0.08581504702194358,0.11206896551724138,0.030564263322884012,0.015282131661442006,0.01841692789968652,0.01293103448275862,0.0054858934169279
sequential,assisted,above human,medium,chair,76,0.024566984800282788,0.01864616472251679,0.014404383174266525,0.01652527394839166,0.02880876634853305,0.03305054789678332,0.017232237539766704,0.020767055496641925,0.7127076705549663,0.02006009190526688,0.007069635913750442,0.017232237539766704,0.015818310357016613,0.04109225874867444,0.006362672322375397,0.005655708731000354
sequential,assisted,above human,medium,clock,132,0.024355751099937147,0.024355751099937147,0.04399748585795098,0.03755499685732244,0.016341923318667503,0.04619736015084852,0.03881206788183532,0.018227529855436832,0.053896920175989946,0.35747957259585167,0.04399748585795098,0.058453802639849145,0.026241357636706472,0.05232558139534883,0.11863607793840353,0.03912633563796354
sequential,assisted,above human,medium,dog,290,0.05459638400814871,0.06603004838298955,0.05759273406332229,0.06494355317884729,0.0314489432136491,0.01905610729140141,0.03580341227400051,0.0816908581614464,0.060996519820049236,0.04873949579831933,0.2514642220524574,0.05895085306850012,0.04860368389780154,0.05446057210763093,0.017969612087259147,0.04765300059417706
sequential,assisted,above human,medium,elephant,57,0.017665654249054735,0.05696398685923263,0.04227360069422922,0.02262443438914027,0.03136428438604103,0.005950536168102647,0.003967024112068431,0.036323064526126575,0.02758321452922581,0.03037252835802393,0.036323064526126575,0.5688960515713135,0.006942292196119754,0.08715056096200334,0.003967024112068431,0.021632678361123165
sequential,assisted,above human,medium,keyboard,84,0.0022939068100358423,0.002867383512544803,0.005734767025089606,0.013440860215053765,0.004014336917562724,0.004014336917562724,0.017455197132616486,0.006881720430107528,0.004587813620071685,0.035734767025089605,0.004014336917562724,0.001720430107526882,0.633978494623656,0.12032258064516128,0.13835125448028673,0.004587813620071685
