design,condition,ai_level,confidence,human_label,n,P_true_airplane,P_true_bear,P_true_bicycle,P_true_bird,P_true_boat,P_true_bottle,P_true_car,P_true_cat,P_true_chair,P_true_clock,P_true_dog,P_true_elephant,P_true_keyboard,P_true_knife,P_true_oven,P_true_truck
concurrent,assisted,below human,low,cat,35,0.04611075199310494,0.10601163542340014,0.06679594914889034,0.08295625942684766,0.010342598577892695,0.08640379228614524,0.010342598577892695,0.17517776341305755,0.05645335057099763,0.0495582848524025,0.11635423400129283,0.099116569704805,0.03684550743374273,0.03339797457444517,0.010342598577892695,0.013790131437190262
concurrent,assisted,below human,low,chair,77,0.005135612261274273,0.008987321457229979,0.08810784785748677,0.0012839030653185683,0.03996148290804044,0.08810784785748677,0.023591718825228696,0.07607125662012518,0.3249879634087626,0.026640988605360297,0.030492697801316,0.03482587064676617,0.015406836783822821,0.03819611619322741,0.10704541807093564,0.09115711763761836
concurrent,assisted,below human,low,clock,26,0.06371562709590879,0.06908115358819585,0.02682763246143528,0.010731052984574111,0.02682763246143528,0.05298457411133468,0.021462105969148222,0.021462105969148222,0.09825620389000671,0.11435278336686788,0.085177733065057,0.021462105969148222,0.06908115358819585,0.09289067739771965,0.1327967806841046,0.09289067739771965
concurrent,assisted,below human,low,dog,518,0.04441276762256135,0.08628207278215663,0.05355246240706579,0.04223265694001901,0.03879479009447146,0.06568282184582704,0.04748728268768517,0.09542176756666108,0.06478841746324557,0.05114875062887808,0.12588741684834256,0.08605847168651128,0.0369221309184415,0.06149030130247638,0.0346022695511208,0.06523561965453631
concurrent,assisted,below human,low,elephant,24,0.027586206896551724,0.04597701149425287,0.12758620689655173,0.03879310344827586,0.004597701149425287,0.04339080459770115,0.06839080459770115,0.013793103448275862,0.07758620689655173,0.02959770114942529,0.09597701149425288,0.22557471264367815,0.022988505747126436,0.07298850574712643,0.04798850574712644,0.05718390804597702
concurrent,assisted,below human,low,keyboard,51,0.038695411829740185,0.014151464897733555,0.022001105583195135,0.04400221116639027,0.022001105583195135,0.01238253178551686,0.030845771144278604,0.051077943615257054,0.04046434494195689,0.04400221116639027,0.010613598673300166,0.005306799336650083,0.3075732448866777,0.2407960199004975,0.06246545052515202,0.053620784964068545
concurrent,assisted,below human,low,knife,25,0.029525032092426188,0.03594351732991014,0.02053915275994865,0.08985879332477535,0.11296534017971759,0.044929396662387676,0.03979460847240051,0.06033376123234917,0.14249037227214378,0.044929396662387676,0.0693196405648267,0.02053915275994865,0.029525032092426188,0.1399229781771502,0.07445442875481385,0.044929396662387676
concurrent,assisted,below human,low,oven,37,0.00407955124936257,0.01631820499745028,0.00815910249872514,0.00815910249872514,0.02702702702702703,0.00815910249872514,0.02447730749617542,0.01223865374808771,0.0770015298317185,0.08771035186129526,0.022947475777664456,0.049974502804691484,0.03926568077511474,0.09331973482916879,0.477817440081591,0.043345232024477306
concurrent,assisted,below human,low,truck,92,0.064586191129401,0.025834476451760402,0.007315957933241884,0.009144947416552354,0.1369455875628715,0.007315957933241884,0.06652949245541838,0.007315957933241884,0.027663465935070873,0.08139003200731595,0.014746227709190672,0.009144947416552354,0.09064929126657521,0.05727023319615912,0.19993141289437585,0.19421582075903066
concurrent,assisted,below human,medium,airplane,18,0.5705882352941176,0.048235294117647064,0.009411764705882354,0.048235294117647064,0.06705882352941177,0.009411764705882354,0.028235294117647056,0.03882352941176471,0.009411764705882354,0.028235294117647056,0.018823529411764708,0.018823529411764708,0.018823529411764708,0.009411764705882354,0.048235294117647064,0.028235294117647056
concurrent,assisted,below human,medium,bear,36,0.03041958041958042,0.47657342657342655,0.005594405594405594,0.08006993006993007,0.024825174825174826,0.011188811188811189,0.07447552447552447,0.022377622377622378,0.016783216783216783,0.011188811188811189,0.05279720279720279,0.06643356643356643,0.05524475524475524,0.03041958041958042,0.005594405594405594,0.03601398601398601
concurrent,assisted,below human,medium,bicycle,20,0.009259259259259259,0.009259259259259259,0.712962962962963,0.018518518518518517,0.027777777777777776,0.037037037037037035,0.037037037037037035,0.009259259259259259,0.009259259259259259,0.027777777777777776,0.009259259259259259,0.027777777777777776,0.027777777777777776,0.009259259259259259,0.009259259259259259,0.018518518518518517
concurrent,assisted,below human,medium,bird,37,0.03359410952600092,0.06396686608375518,0.03359410952600092,0.4091118269673263,0.014726184997699034,0.04095720202485044,0.02208927749654855,0.03359410952600092,0.014726184997699034,0.0524620340543028,0.07132995858260469,0.03359410952600092,0.04095720202485044,0.08283479061205708,0.007363092498849517,0.04509894155545329
concurrent,assisted,below human,medium,boat,50,0.07925407925407925,0.02261072261072261,0.007459207459207459,0.06806526806526807,0.6351981351981352,0.014918414918414918,0.02261072261072261,0.007459207459207459,0.0037296037296037296,0.011188811188811189,0.02634032634032634,0.0037296037296037296,0.014918414918414918,0.022377622377622378,0.02634032634032634,0.0337995337995338
concurrent,assisted,below human,medium,bottle,42,0.005015673981191222,0.005015673981191222,0.02727272727272727,0.015047021943573668,0.010031347962382444,0.5952978056426332,0.015047021943573668,0.005015673981191222,0.03228840125391849,0.010031347962382444,0.02225705329153605,0.010031347962382444,0.03228840125391849,0.06677115987460815,0.10909090909090909,0.03949843260188088
